,1D9I_00P,1D6W_00R,3QX5_02P,1ZRB_062,3QTV_06P,3TU7_0BM,3QTO_10P,1GHV_120,1GHY_121,1T4V_14A,4HFP_15U,1NZQ_162,1O0D_163,1SB1_165,1SL3_170,1TA2_176,1TA6_177,2ZFP_19U,3UTU_1TS,2ZGB_21U,2ZC9_22U,3DHK_23U,2ZI2_24U,2ZHQ_27U,2ZGX_29U,6EO8_2FN,6EO9_2OJ,2ZNK_31U,2ZO3_33U,2CF9_348,2FEQ_34P,1ZGI_382,2FES_3SP,3DA9_44U,4YES_45S,3DUX_64U,1O2G_696,4LOY_6XS,2JH0_701,4LXB_7R9,2JH6_894,2JH5_895,3F68_91U,3QWC_98P,3P17_99P,3SHC_B01,3SI3_B03,3SI4_B04,1C1V_BAB,4UEH_BEN,1JWT_BLI,1GHW_BMZ,1KTT_C02,2C90_C1M,1KTS_C24,2C8Y_C3M,2C93_C4M,2C8X_C5M,2C8W_C7M,1MU6_CDA,1MU8_CDB,1MUE_CDD,2ANM_CDO,1O5G_CR9,2CF8_ESH,1C5N_ESI,6GBW_EU5,2CN0_F25,4UD9_FQI,1OYT_FSN,2PKS_G44,2R2M_I50,1K21_IGN,1C4U_IH1,1C4V_IH2,6T4A_J5K,1WAY_L02,1WBG_L03,1Z71_L17,1NM6_L86,6TDT_LXW,3EGK_M18,4BAQ_M4Z,4BAK_M67,6T3Q_M6Q,4BAN_M6S,1K22_MEL,1TOM_MIN,3PO1_MKY,4BAM_MM9,4UE7_MRZ,4BAO_MVF,2ANK_N12,4AX9_N5N,4UDW_N6L,2A2X_NA9,6GWE_ODB,1RIW_OSC,3SV2_P05,3SHA_P97,1BCU_PRL,1A4W_QWE,1G32_R11,1BHX_R56,1YPM_RA4,1YPL_RA8,1VZQ_SHY,5AF9_SJR,3C1K_T15,1NT1_T76,1G30_T87,5AFZ_UET,1YPJ_UIB,1YPE_UIP,1YPG_UIR,2BDY_UNB
4HFP_15U,0.8165137614678899,0.8135593220338984,0.7830188679245282,0.8403361344537815,0.77,0.6599999999999999,0.7474747474747474,0.912621359223301,0.900990099009901,0.8317757009345794,0.0,0.7727272727272727,0.7685185185185185,0.7631578947368421,0.8947368421052632,0.7884615384615384,0.8141592920353982,0.7676767676767677,0.71900826446281,0.7722772277227723,0.77,0.7745098039215687,0.7676767676767677,0.7623762376237624,0.7346938775510203,0.849624060150376,0.8642857142857143,0.74,0.7326732673267327,0.8347826086956522,0.7454545454545455,0.859504132231405,0.7264150943396226,0.7446808510638299,0.822429906542056,0.7864077669902912,0.8686868686868687,0.788135593220339,0.8181818181818181,0.7540983606557377,0.8165137614678899,0.8272727272727273,0.7714285714285715,0.7714285714285715,0.77,0.7692307692307692,0.77,0.7745098039215687,0.9029126213592233,0.8481012658227848,0.8035714285714286,0.9090909090909091,0.8411214953271028,0.9325842696629214,0.85,0.8585858585858586,0.8557692307692308,0.8660714285714286,0.8709677419354839,0.8495575221238938,0.8632478632478633,0.8833333333333333,0.7719298245614035,0.8695652173913043,0.8303571428571428,0.9021739130434783,0.5865384615384616,0.8839285714285714,0.891566265060241,0.8571428571428572,0.8137254901960784,0.7981651376146789,0.7052631578947368,0.8347826086956522,0.7889908256880733,0.7864077669902912,0.9052631578947369,0.9239130434782609,0.8833333333333333,0.8,0.7676767676767677,0.794392523364486,0.7476635514018692,0.7407407407407407,0.7766990291262136,0.7452830188679245,0.7647058823529411,0.7448979591836735,0.8557692307692308,0.7358490566037736,0.8625,0.7475728155339806,0.7964601769911505,0.7256637168141593,0.7884615384615384,0.7876106194690266,0.7094017094017093,0.7692307692307692,0.7653061224489796,0.7692307692307692,0.9534883720930233,0.6460176991150443,0.8508771929824561,0.7450980392156863,0.6601941747572815,0.5833333333333333,0.8198198198198199,0.8947368421052632,0.8559322033898304,0.8706896551724138,0.8359375,0.8137254901960784,0.8879310344827587,0.8717948717948718,0.8706896551724138,0.7757009345794392
1NZQ_162,0.7878787878787878,0.8090909090909091,0.75,0.8165137614678899,0.7333333333333334,0.711340206185567,0.7362637362637363,0.9042553191489362,0.9032258064516129,0.8041237113402062,0.7727272727272727,0.0,0.2535211267605634,0.7058823529411764,0.8780487804878049,0.7684210526315789,0.75,0.7159090909090908,0.7413793103448276,0.7362637362637363,0.7333333333333334,0.7391304347826086,0.7303370786516854,0.7391304347826086,0.6931818181818181,0.848,0.8461538461538461,0.7142857142857143,0.7065217391304348,0.8095238095238095,0.5978260869565217,0.8584070796460177,0.5681818181818181,0.7471264367816092,0.8061224489795918,0.6666666666666667,0.8555555555555556,0.8141592920353982,0.8252427184466019,0.8083333333333333,0.8461538461538461,0.8461538461538461,0.651685393258427,0.7628865979381443,0.7472527472527473,0.7473684210526316,0.7608695652173914,0.7526881720430108,0.8817204301075269,0.8450704225352113,0.7864077669902912,0.8876404494382022,0.7894736842105263,0.9382716049382716,0.8055555555555556,0.8571428571428572,0.8541666666666666,0.854368932038835,0.8706896551724138,0.8691588785046729,0.8623853211009174,0.8738738738738738,0.5760869565217391,0.8584905660377359,0.803921568627451,0.891566265060241,0.7339449541284404,0.8627450980392157,0.8783783783783784,0.84375,0.7956989247311828,0.8380952380952381,0.5925925925925926,0.8095238095238095,0.77,0.7526881720430108,0.9080459770114943,0.9285714285714286,0.8738738738738738,0.8715596330275229,0.7444444444444445,0.7878787878787878,0.6559139784946236,0.6631578947368422,0.7419354838709677,0.6666666666666667,0.6071428571428572,0.7333333333333334,0.8541666666666666,0.6702127659574468,0.8767123287671232,0.6666666666666667,0.6043956043956045,0.7383177570093458,0.7553191489361702,0.5934065934065934,0.8264462809917356,0.7837837837837838,0.7415730337078652,0.7731958762886598,0.92,0.7692307692307692,0.803921568627451,0.797979797979798,0.7830188679245282,0.7425742574257426,0.8269230769230769,0.8705882352941177,0.8440366972477065,0.8807339449541285,0.8034188034188035,0.7555555555555555,0.8118811881188119,0.7941176470588236,0.8269230769230769,0.7920792079207921
1O0D_163,0.7835051546391752,0.8055555555555556,0.7708333333333334,0.8348623853211009,0.7555555555555555,0.71875,0.7582417582417582,0.9139784946236559,0.9130434782608696,0.8,0.7685185185185185,0.2535211267605634,0.0,0.7254901960784313,0.8852459016393442,0.7765957446808511,0.7575757575757576,0.752808988764045,0.7796610169491526,0.7717391304347826,0.7692307692307692,0.7741935483870968,0.752808988764045,0.7608695652173914,0.7159090909090908,0.8548387096774194,0.84375,0.7362637362637363,0.7282608695652174,0.7941176470588236,0.5888888888888889,0.8558558558558559,0.5581395348837209,0.7411764705882353,0.826530612244898,0.7045454545454546,0.8651685393258427,0.8108108108108107,0.8217821782178218,0.7948717948717949,0.8431372549019608,0.8431372549019608,0.6888888888888889,0.7708333333333334,0.7692307692307692,0.7684210526315789,0.7692307692307692,0.7608695652173914,0.8913043478260869,0.8405797101449275,0.7941176470588236,0.8977272727272727,0.7978723404255319,0.9367088607594937,0.8018867924528301,0.8666666666666667,0.875,0.8737864077669903,0.868421052631579,0.8666666666666667,0.8598130841121495,0.8715596330275229,0.5978260869565217,0.8666666666666667,0.8,0.9024390243902439,0.7636363636363637,0.86,0.875,0.8404255319148937,0.8172043010752688,0.8349514563106796,0.5822784810126582,0.8058252427184466,0.7777777777777778,0.7741935483870968,0.9186046511627907,0.926829268292683,0.8715596330275229,0.8796296296296297,0.7666666666666666,0.8200000000000001,0.6630434782608696,0.6702127659574468,0.7765957446808511,0.6739130434782609,0.6144578313253012,0.7415730337078652,0.8631578947368421,0.6774193548387097,0.8732394366197183,0.6741573033707865,0.6111111111111112,0.7452830188679245,0.7765957446808511,0.6153846153846154,0.8429752066115702,0.7798165137614679,0.7640449438202247,0.78125,0.9324324324324325,0.7758620689655172,0.8118811881188119,0.8181818181818181,0.7788461538461539,0.75,0.8349514563106796,0.8536585365853658,0.8411214953271028,0.8785046728971962,0.8,0.7777777777777778,0.8316831683168316,0.801980198019802,0.8349514563106796,0.8118811881188119
1SB1_165,0.8,0.7982456140350878,0.6595744680851063,0.75,0.6363636363636364,0.6210526315789473,0.6404494382022472,0.8877551020408163,0.8865979381443299,0.8598130841121495,0.7631578947368421,0.7058823529411764,0.7254901960784313,0.0,0.8837209302325582,0.6630434782608696,0.7156862745098039,0.6629213483146068,0.7008547008547008,0.6703296703296704,0.6363636363636364,0.6292134831460674,0.7340425531914894,0.7021276595744681,0.6989247311827957,0.8372093023255813,0.8270676691729324,0.7052631578947368,0.6559139784946236,0.8198198198198199,0.6224489795918368,0.8461538461538461,0.6105263157894737,0.6470588235294117,0.77,0.5813953488372092,0.8645833333333334,0.8034188034188035,0.8130841121495327,0.7983870967741935,0.7766990291262136,0.8,0.5842696629213483,0.6451612903225806,0.6206896551724138,0.6111111111111112,0.6206896551724138,0.6593406593406593,0.8541666666666666,0.8717948717948718,0.7281553398058253,0.8586956521739131,0.7653061224489796,0.9425287356321839,0.8362068965517242,0.8043478260869565,0.8282828282828283,0.8518518518518519,0.829059829059829,0.8859649122807017,0.8793103448275862,0.8803418803418803,0.7075471698113207,0.8660714285714286,0.8256880733944953,0.8863636363636364,0.5882352941176471,0.8380952380952381,0.8875,0.8181818181818181,0.8431372549019608,0.8672566371681416,0.651685393258427,0.8407079646017699,0.8165137614678899,0.6136363636363636,0.9021739130434783,0.9565217391304348,0.8803418803418803,0.8272727272727273,0.6162790697674418,0.7884615384615384,0.7403846153846154,0.7452830188679245,0.6179775280898876,0.7378640776699029,0.71875,0.6206896551724138,0.8627450980392157,0.7403846153846154,0.9135802469135803,0.7272727272727273,0.7570093457943925,0.7297297297297297,0.6483516483516483,0.7592592592592593,0.84375,0.7948717948717949,0.611764705882353,0.6413043478260869,0.8846153846153846,0.7603305785123967,0.8148148148148149,0.7244897959183674,0.75,0.5543478260869565,0.8571428571428572,0.8666666666666667,0.7889908256880733,0.8468468468468469,0.8225806451612903,0.7311827956989247,0.875,0.8378378378378378,0.8256880733944953,0.8571428571428572
1SL3_170,0.8717948717948718,0.8650793650793651,0.8108108108108107,0.7739130434782608,0.8545454545454545,0.8861788617886179,0.8660714285714286,0.8942307692307693,0.8932038834951457,0.8571428571428572,0.8947368421052632,0.8780487804878049,0.8852459016393442,0.8837209302325582,0.0,0.794392523364486,0.7982456140350878,0.8425925925925926,0.855072463768116,0.8348623853211009,0.8333333333333334,0.8363636363636364,0.8738738738738738,0.8672566371681416,0.8956521739130435,0.8444444444444444,0.851063829787234,0.8879310344827587,0.8803418803418803,0.8951612903225806,0.9069767441860466,0.8050847457627118,0.8870967741935484,0.8899082568807339,0.8055555555555556,0.8363636363636364,0.8725490196078431,0.8130081300813008,0.8728813559322034,0.816793893129771,0.8620689655172413,0.8717948717948718,0.8421052631578947,0.831858407079646,0.8648648648648649,0.8090909090909091,0.8648648648648649,0.8571428571428572,0.9056603773584906,0.9195402298850575,0.8861788617886179,0.89,0.8761061946902655,0.775,0.8347107438016529,0.8952380952380953,0.8807339449541285,0.8392857142857143,0.8181818181818181,0.5851063829787234,0.6796116504854368,0.2875,0.8828125,0.8916666666666666,0.864406779661017,0.9166666666666666,0.8188976377952756,0.8869565217391304,0.8823529411764706,0.8818181818181818,0.8518518518518519,0.7818181818181819,0.9322033898305084,0.8677685950413223,0.875,0.8571428571428572,0.8854166666666666,0.9148936170212766,0.6435643564356436,0.8559322033898304,0.8738738738738738,0.8214285714285714,0.8951612903225806,0.8968253968253969,0.8584070796460177,0.8943089430894309,0.8974358974358975,0.8947368421052632,0.8703703703703703,0.904,0.967032967032967,0.9,0.888,0.8515625,0.794392523364486,0.8888888888888888,0.8920863309352518,0.8947368421052632,0.8727272727272728,0.8303571428571428,0.9431818181818182,0.8695652173913043,0.864406779661017,0.8803418803418803,0.889763779527559,0.8968253968253969,0.8925619834710744,0.8631578947368421,0.7567567567567568,0.8833333333333333,0.8217054263565892,0.8623853211009174,0.8521739130434782,0.875,0.8833333333333333,0.8347826086956522
1TA2_176,0.7934782608695652,0.8269230769230769,0.4794520547945206,0.5542168674698795,0.5211267605633803,0.6511627906976745,0.547945205479452,0.9069767441860466,0.9058823529411765,0.8111111111111111,0.7884615384615384,0.7684210526315789,0.7765957446808511,0.6630434782608696,0.794392523364486,0.0,0.49350649350649356,0.47058823529411764,0.6826923076923077,0.48571428571428577,0.4328358208955224,0.24590163934426235,0.6666666666666667,0.6282051282051282,0.6052631578947368,0.8362068965517242,0.8347107438016529,0.6153846153846154,0.4057971014492754,0.8282828282828283,0.6666666666666667,0.8785046728971962,0.6395348837209303,0.360655737704918,0.5,0.49295774647887325,0.8674698795180723,0.8317757009345794,0.8333333333333334,0.8141592920353982,0.8064516129032258,0.8191489361702128,0.5584415584415585,0.45833333333333337,0.5416666666666667,0.4722222222222222,0.5416666666666667,0.5540540540540541,0.8823529411764706,0.8769230769230769,0.7391304347826086,0.8888888888888888,0.8478260869565217,0.8840579710144928,0.8571428571428572,0.8271604938271605,0.8390804597701149,0.8152173913043479,0.803921568627451,0.8333333333333334,0.8613861386138614,0.8163265306122449,0.78,0.88,0.7849462365591398,0.9078947368421053,0.5172413793103448,0.797752808988764,0.8615384615384616,0.813953488372093,0.8681318681318682,0.7978723404255319,0.7037037037037037,0.8282828282828283,0.7741935483870968,0.5540540540540541,0.8378378378378378,0.9054054054054054,0.7789473684210526,0.8367346938775511,0.3492063492063492,0.6941176470588235,0.7111111111111111,0.7173913043478262,0.5405405405405406,0.7078651685393258,0.6666666666666667,0.6,0.8777777777777778,0.7111111111111111,0.9104477611940298,0.6941176470588235,0.8316831683168316,0.7766990291262136,0.25806451612903225,0.8333333333333334,0.8230088495575221,0.7766990291262136,0.5285714285714286,0.45070422535211263,0.9253731343283582,0.8157894736842105,0.8811881188118812,0.7640449438202247,0.7096774193548387,0.6436781609195402,0.87,0.8846153846153846,0.8415841584158416,0.8105263157894737,0.8608695652173913,0.8160919540229885,0.8556701030927836,0.8125,0.8105263157894737,0.8585858585858586
1TA6_177,0.8333333333333334,0.8495575221238938,0.5662650602409638,0.6086956521739131,0.6049382716049383,0.6808510638297872,0.6265060240963856,0.9263157894736842,0.9139784946236559,0.7765957446808511,0.8141592920353982,0.75,0.7575757575757576,0.7156862745098039,0.7982456140350878,0.49350649350649356,0.0,0.5066666666666666,0.6574074074074074,0.5384615384615384,0.5512820512820513,0.5625,0.6506024096385542,0.6781609195402298,0.6097560975609756,0.8083333333333333,0.7983870967741935,0.6352941176470588,0.6590909090909092,0.819047619047619,0.6526315789473685,0.8771929824561404,0.6263736263736264,0.6153846153846154,0.55,0.5064935064935066,0.9148936170212766,0.8230088495575221,0.8235294117647058,0.8166666666666667,0.7857142857142857,0.8217821782178218,0.5487804878048781,0.5833333333333333,0.6385542168674698,0.5609756097560976,0.6219512195121951,0.6309523809523809,0.9157894736842105,0.9342105263157895,0.7961165048543689,0.9230769230769231,0.8712871287128713,0.8961038961038961,0.8363636363636364,0.8681318681318682,0.8526315789473684,0.83,0.8288288288288288,0.8349514563106796,0.8504672897196262,0.819047619047619,0.75,0.8571428571428572,0.79,0.9294117647058824,0.6161616161616161,0.826530612244898,0.8767123287671232,0.8172043010752688,0.8556701030927836,0.8476190476190476,0.686046511627907,0.8301886792452831,0.8269230769230769,0.6309523809523809,0.8395061728395061,0.9012345679012346,0.8301886792452831,0.8598130841121495,0.6341463414634146,0.7065217391304348,0.5909090909090908,0.6451612903225806,0.6190476190476191,0.6483516483516483,0.6511627906976745,0.6547619047619048,0.8404255319148937,0.6666666666666667,0.8904109589041096,0.6477272727272727,0.8113207547169812,0.8035714285714286,0.49350649350649356,0.8018867924528301,0.8442622950819672,0.8035714285714286,0.6296296296296297,0.5952380952380952,0.9189189189189189,0.7983193277310925,0.8899082568807339,0.8316831683168316,0.7070707070707071,0.7142857142857143,0.8691588785046729,0.8823529411764706,0.8636363636363636,0.79,0.8319327731092436,0.8673469387755102,0.8446601941747574,0.803921568627451,0.8252427184466019,0.8691588785046729
2ZFP_19U,0.8111111111111111,0.8431372549019608,0.3787878787878788,0.6190476190476191,0.421875,0.6,0.4307692307692308,0.8888888888888888,0.8734177215189873,0.8023255813953488,0.7676767676767677,0.7159090909090908,0.752808988764045,0.6629213483146068,0.8425925925925926,0.47058823529411764,0.5066666666666666,0.0,0.6428571428571428,0.1785714285714286,0.1964285714285714,0.2833333333333333,0.5714285714285714,0.589041095890411,0.38095238095238093,0.8090909090909091,0.808695652173913,0.49275362318840576,0.547945205479452,0.782608695652174,0.6352941176470588,0.8846153846153846,0.6385542168674698,0.523076923076923,0.5555555555555556,0.22413793103448276,0.8461538461538461,0.8137254901960784,0.8131868131868132,0.7850467289719626,0.7840909090909091,0.8111111111111111,0.3538461538461538,0.4492753623188406,0.4461538461538461,0.3939393939393939,0.4696969696969697,0.4626865671641791,0.8765432098765432,0.9047619047619048,0.7272727272727273,0.8831168831168831,0.8275862068965517,0.8939393939393939,0.8282828282828283,0.8026315789473684,0.8170731707317074,0.7349397590361446,0.8080808080808081,0.851063829787234,0.8673469387755102,0.8571428571428572,0.7446808510638299,0.851063829787234,0.7613636363636364,0.8873239436619719,0.5795454545454546,0.788235294117647,0.8524590163934427,0.7901234567901234,0.8214285714285714,0.8404255319148937,0.6883116883116883,0.8210526315789474,0.7912087912087912,0.4626865671641791,0.8450704225352113,0.9,0.8085106382978724,0.8043478260869565,0.5074626865671642,0.5921052631578947,0.6341463414634146,0.6428571428571428,0.4242424242424242,0.6463414634146342,0.631578947368421,0.536231884057971,0.8452380952380952,0.6506024096385542,0.8870967741935484,0.6455696202531646,0.8125,0.7676767676767677,0.375,0.8020833333333334,0.8272727272727273,0.7551020408163265,0.4285714285714286,0.46376811594202894,0.9032258064516129,0.7757009345794392,0.8526315789473684,0.7674418604651163,0.6666666666666667,0.6097560975609756,0.8645833333333334,0.863013698630137,0.8350515463917526,0.8279569892473118,0.8240740740740741,0.8072289156626506,0.8369565217391304,0.7912087912087912,0.8021978021978022,0.8152173913043479
3UTU_1TS,0.8135593220338984,0.8560606060606061,0.6666666666666667,0.7372881355932204,0.6599999999999999,0.6057692307692308,0.6633663366336633,0.911504424778761,0.9107142857142857,0.7636363636363637,0.71900826446281,0.7413793103448276,0.7796610169491526,0.7008547008547008,0.855072463768116,0.6826923076923077,0.6574074074074074,0.6428571428571428,0.0,0.65,0.6599999999999999,0.6666666666666667,0.5056179775280899,0.5531914893617021,0.5,0.8531468531468531,0.8356164383561644,0.5108695652173914,0.5368421052631579,0.6936936936936937,0.6576576576576576,0.8880597014925373,0.6355140186915889,0.7227722772277227,0.719626168224299,0.6534653465346535,0.8818181818181818,0.7777777777777778,0.8347107438016529,0.7651515151515151,0.8034188034188035,0.8429752066115702,0.6407766990291262,0.6538461538461539,0.6990291262135923,0.6886792452830188,0.7115384615384616,0.6923076923076923,0.8928571428571429,0.8275862068965517,0.771186440677966,0.908256880733945,0.7837837837837838,0.9183673469387755,0.8359375,0.8411214953271028,0.8073394495412844,0.8,0.8294573643410853,0.8629032258064516,0.875,0.8582677165354331,0.7094017094017093,0.8809523809523809,0.7090909090909091,0.9230769230769231,0.6017699115044248,0.847457627118644,0.8804347826086957,0.7981651376146789,0.7547169811320755,0.8166666666666667,0.7358490566037736,0.7916666666666666,0.788135593220339,0.6923076923076923,0.8942307692307693,0.9108910891089109,0.875968992248062,0.8740157480314961,0.6831683168316831,0.7719298245614035,0.5784313725490196,0.5865384615384616,0.6826923076923077,0.5742574257425743,0.6435643564356436,0.6732673267326732,0.8495575221238938,0.5922330097087378,0.8791208791208791,0.5858585858585859,0.7542372881355932,0.6403508771929824,0.6699029126213591,0.7457627118644068,0.8088235294117647,0.8076923076923077,0.6799999999999999,0.6886792452830188,0.9479166666666666,0.7575757575757576,0.7863247863247863,0.8017241379310345,0.6203703703703703,0.6132075471698113,0.7758620689655172,0.8737864077669903,0.8412698412698413,0.8548387096774194,0.8059701492537313,0.7184466019417476,0.8235294117647058,0.788135593220339,0.7863247863247863,0.7090909090909091
2ZGB_21U,0.8152173913043479,0.8461538461538461,0.3970588235294118,0.627906976744186,0.43939393939393945,0.6097560975609756,0.4477611940298507,0.891566265060241,0.8765432098765432,0.8068181818181819,0.7722772277227723,0.7362637362637363,0.7717391304347826,0.6703296703296704,0.8348623853211009,0.48571428571428577,0.5384615384615384,0.1785714285714286,0.65,0.0,0.22413793103448276,0.30645161290322576,0.6027397260273972,0.6,0.49275362318840576,0.7909090909090909,0.7913043478260869,0.36923076923076925,0.56,0.7472527472527473,0.6590909090909092,0.8867924528301887,0.6627906976744187,0.5588235294117647,0.5675675675675675,0.25,0.85,0.8173076923076923,0.8043478260869565,0.7889908256880733,0.7752808988764045,0.8021978021978022,0.3731343283582089,0.46478873239436624,0.4626865671641791,0.4117647058823529,0.4852941176470589,0.4782608695652174,0.8658536585365854,0.9076923076923077,0.7333333333333334,0.8860759493670887,0.8314606741573034,0.8805970149253731,0.8431372549019608,0.8076923076923077,0.8214285714285714,0.7411764705882353,0.8,0.8541666666666666,0.87,0.86,0.7628865979381443,0.8541666666666666,0.7241379310344828,0.8904109589041096,0.5888888888888889,0.7647058823529411,0.8571428571428572,0.7951807228915663,0.8117647058823529,0.84375,0.7125,0.8247422680412371,0.7956989247311828,0.4782608695652174,0.8493150684931507,0.9027777777777778,0.8,0.7956989247311828,0.5217391304347826,0.6025641025641026,0.6588235294117647,0.6666666666666667,0.4411764705882353,0.6547619047619048,0.641025641025641,0.5492957746478873,0.8620689655172413,0.6588235294117647,0.890625,0.654320987654321,0.8163265306122449,0.76,0.3939393939393939,0.7938144329896908,0.8090909090909091,0.76,0.4461538461538461,0.47887323943661975,0.90625,0.7798165137614679,0.8556701030927836,0.7727272727272727,0.611764705882353,0.55,0.8673469387755102,0.8666666666666667,0.826530612244898,0.8315789473684211,0.8378378378378378,0.8117647058823529,0.8152173913043479,0.7692307692307692,0.7802197802197802,0.8191489361702128
2ZC9_22U,0.7727272727272727,0.81,0.25806451612903225,0.6071428571428572,0.30000000000000004,0.5696202531645569,0.3114754098360656,0.8902439024390244,0.875,0.8045977011494253,0.77,0.7333333333333334,0.7692307692307692,0.6363636363636364,0.8333333333333334,0.4328358208955224,0.5512820512820513,0.1964285714285714,0.6599999999999999,0.22413793103448276,0.0,0.23728813559322037,0.6164383561643836,0.5555555555555556,0.5072463768115942,0.8214285714285714,0.8103448275862069,0.5211267605633803,0.5138888888888888,0.7978723404255319,0.6395348837209303,0.875,0.6428571428571428,0.5303030303030303,0.5810810810810811,0.23728813559322037,0.8181818181818181,0.8269230769230769,0.8152173913043479,0.7981651376146789,0.8,0.8260869565217391,0.36363636363636365,0.3384615384615385,0.30000000000000004,0.24590163934426235,0.3278688524590164,0.3492063492063492,0.8780487804878049,0.8709677419354839,0.7011494252873562,0.8701298701298701,0.8160919540229885,0.8955223880597015,0.8415841584158416,0.7397260273972603,0.775,0.691358024691358,0.7731958762886598,0.8526315789473684,0.8686868686868687,0.846938775510204,0.7340425531914894,0.8645833333333334,0.7777777777777778,0.8888888888888888,0.5517241379310345,0.7906976744186046,0.8548387096774194,0.7926829268292683,0.8372093023255813,0.8172043010752688,0.6923076923076923,0.8105263157894737,0.7802197802197802,0.32258064516129037,0.8472222222222222,0.9166666666666666,0.8105263157894737,0.7934782608695652,0.4696969696969697,0.6153846153846154,0.6705882352941177,0.6781609195402298,0.2786885245901639,0.6666666666666667,0.618421052631579,0.4776119402985075,0.8604651162790697,0.6705882352941177,0.90625,0.65,0.8020833333333334,0.7448979591836735,0.22033898305084743,0.8041237113402062,0.8181818181818181,0.71875,0.27586206896551724,0.328125,0.9047619047619048,0.7889908256880733,0.8541666666666666,0.7411764705882353,0.6853932584269663,0.5975609756097561,0.865979381443299,0.8648648648648649,0.8247422680412371,0.8297872340425532,0.8363636363636364,0.75,0.8631578947368421,0.8191489361702128,0.8043478260869565,0.8172043010752688
3DHK_23U,0.7912087912087912,0.8252427184466019,0.4285714285714286,0.6162790697674418,0.47058823529411764,0.6144578313253012,0.4782608695652174,0.9058823529411765,0.891566265060241,0.8089887640449438,0.7745098039215687,0.7391304347826086,0.7741935483870968,0.6292134831460674,0.8363636363636364,0.24590163934426235,0.5625,0.2833333333333333,0.6666666666666667,0.30645161290322576,0.23728813559322037,0.0,0.6266666666666667,0.5675675675675675,0.5616438356164384,0.8245614035087719,0.8235294117647058,0.5733333333333333,0.3484848484848485,0.8144329896907216,0.6629213483146068,0.8878504672897196,0.6352941176470588,0.35,0.5733333333333333,0.31746031746031744,0.8375,0.8301886792452831,0.8315789473684211,0.8018018018018018,0.8043478260869565,0.8172043010752688,0.4057971014492754,0.4931506849315068,0.47058823529411764,0.42028985507246375,0.49275362318840576,0.5070422535211268,0.8809523809523809,0.875,0.6931818181818181,0.8875,0.8333333333333334,0.8985507246376812,0.8557692307692308,0.7948717948717949,0.8095238095238095,0.7294117647058824,0.8137254901960784,0.8556701030927836,0.86,0.85,0.7525773195876289,0.8787878787878788,0.782608695652174,0.8918918918918919,0.5454545454545454,0.7816091954022988,0.859375,0.7976190476190477,0.8409090909090909,0.8210526315789474,0.7,0.826530612244898,0.7582417582417582,0.48571428571428577,0.8513513513513513,0.9189189189189189,0.7894736842105263,0.7978723404255319,0.2833333333333333,0.625,0.6781609195402298,0.6853932584269663,0.4492753623188406,0.6744186046511628,0.6282051282051282,0.5352112676056338,0.8764044943820225,0.6781609195402298,0.9090909090909091,0.6585365853658536,0.8061224489795918,0.7623762376237624,0.4029850746268657,0.8080808080808081,0.8214285714285714,0.75,0.4545454545454546,0.48611111111111116,0.9242424242424242,0.7927927927927928,0.8686868686868687,0.7325581395348837,0.6923076923076923,0.5903614457831325,0.8686868686868687,0.8831168831168831,0.8163265306122449,0.8333333333333334,0.8495575221238938,0.7710843373493976,0.865979381443299,0.8229166666666666,0.8085106382978724,0.8333333333333334
